Key;Straftat;Tatverdächtige insgesamt;Deutschland;Nichtdeutsche insgesamt;Afghanistan;Ägypten;Albanien;Algerien;Andorra;Angola;Antigua und Barbuda;Äquatorialguinea;Argentinien;Armenien;Aserbaidschan;Äthiopien;Australien;Bahamas;Bahrain;Bangladesch;Barbados;Belgien;Belize;Benin;Bhutan;Bolivien;Bosnien und Herzegowina;Botsuana;Brasilien;Brunei;Bulgarien;Burkina Faso;Burundi;Chile;China;Costa Rica;Cote d'Ivoire;Dänemark;Dominica;Dominikanische Republik;Dschibuti;Ecuador;El Salvador;Eritrea;Estland;Fidschi;Finnland;Frankreich;Gabun;Gambia;Georgien;Ghana;Grenada;Griechenland;Großbritannien/Nordirland;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;Indien;Indonesien;Irak;Iran;Irland;Island;Israel;Italien;Jamaika;Japan;Jemen;Jordanien;Kambodscha;Kamerun;Kanada;Kap Verde;Kasachstan;Katar;Kenia;Kirgisistan;Kiribati;Kolumbien;Komoren;Kongo, Demokratische Republik;Kongo, Republik;Korea, Republik;Korea, Volksrepublik;Kosovo;Kroatien;Kuba;Kuwait;Laos;Lesotho;Lettland;Libanon;Liberia;Libyen;Liechtenstein;Litauen;Luxemburg;Madagaskar;Malawi;Malaysia;Malediven;Mali;Malta;Marokko;Mauretanien;Mauritius;Mazedonien;Mexiko;Moldau;Monaco;Mongolei;Montenegro;Mosambik;Myanmar;Namibia;Nepal;Neuseeland;Nicaragua;Niederlande;Niger;Nigeria;Norwegen;Oman;Österreich;Pakistan;Palau;Panama;Papua-Neuguinea;Paraguay;Peru;Philippinen;Polen;Portugal;Ruanda;Rumänien;Russische Föderation;Salomonen;Sambia;Samoa;San Marino;Sao Tome und Principe;Saudi-Arabien;Schweden;Schweiz;Senegal;Serbien;Seychellen;Sierra Leone;Simbabwe;Singapur;Slowakei;Slowenien;Somalia;Spanien;Sri Lanka;St. Kitts und Nevis;St. Lucia;St. Vincent;Südafrika;Südsudan;Sudan (ohne Südsudan);Suriname;Syrien;Tadschikistan;Taiwan;Tansania;Thailand;Timor-Leste;Togo;Tonga;Trinidad und Tobago;Tschad;Tschechische Republik;Tunesien;Türkei;Turkmenistan;Uganda;Ukraine;Ungarn;Uruguay;USA;Usbekistan;Venezuela;Vereinigte Arabische Emirate;Vietnam;Weißrussland (Belarus);Zentralafrikanische Republik;Zypern;Staatenlos;Ohne Angabe;Ungeklärt
113000;Sexueller Missbrauch von Schutzbefohlenen pp., unter Ausnutzung einer Amtsstellung oder eines Vertrauensverhältnisses §§ 174, 174a-c StGB;545;466;79;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;2;1;0;0;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;1;0;0;1;1;0;0;0;0;1;0;4;2;0;4;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;1;0;0;0;1;1;13;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1
113010;Sexueller Missbrauch von Schutzbefohlenen ab 14 Jahren § 174  StGB;386;329;57;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;4;1;0;2;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;13;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1
113020;Sexueller Missbrauch von Gefangenen/Verwahrten usw. ab 14 Jahren § 174a StGB;30;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
113030;Sexueller Missbrauch - Ausnutzung einer Amtsstellung zum Nachteil von Personen ab 14 Jahren § 174b StGB;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113040;Sexueller Missbrauch - Ausnutzung eines Beratungs-/Behandlungs-/Betreuungsverhältnisses zum Nachteil von Personen ab 14 Jahren § 174c StGB;129;109;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114000;Sexuelle Belästigung § 184i StGB;6645;3597;3048;372;22;19;54;0;6;0;0;0;10;9;9;2;0;0;8;0;6;0;3;0;0;22;0;3;0;55;1;0;0;2;0;4;3;0;0;0;0;0;85;2;0;1;15;2;27;5;16;0;23;17;0;33;3;0;0;1;38;0;195;73;3;0;1;72;1;1;2;5;0;7;0;0;6;0;2;2;0;3;0;0;5;0;0;59;41;0;1;1;0;5;18;1;22;0;12;4;2;0;0;0;6;0;78;2;0;33;5;11;0;2;5;1;0;0;1;2;2;15;5;40;1;0;7;102;0;0;0;1;1;1;118;14;0;154;24;0;0;0;0;0;4;1;7;10;49;0;2;4;0;7;2;68;15;5;0;0;0;2;1;23;1;387;2;0;0;4;0;3;0;0;3;8;24;263;0;2;11;9;0;10;2;1;0;6;4;0;0;15;2;38
115000;Straftaten aus Gruppen § 184j StGB;56;10;46;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
130000;Sexueller Missbrauch §§ 176, 176a, 176b, 179, 182, 183, 183a StGB;13285;10261;3024;325;9;21;34;0;2;0;0;0;4;7;7;1;0;0;8;0;4;0;1;0;2;42;0;2;0;124;1;0;0;5;0;6;5;0;2;0;1;1;31;1;0;0;26;0;21;5;9;0;52;10;0;13;1;0;0;0;22;0;163;49;1;0;3;103;0;0;7;2;0;1;5;0;8;0;1;0;0;4;0;1;2;1;0;50;33;7;1;1;0;7;30;2;15;0;5;5;1;0;0;0;4;0;45;1;0;39;2;6;0;1;11;0;0;0;0;0;0;26;1;26;0;0;27;77;0;0;0;0;6;0;157;22;0;187;41;1;0;0;0;0;3;7;19;11;83;0;2;1;0;22;8;48;12;8;0;0;0;0;1;10;0;355;0;1;0;6;0;3;0;0;0;13;34;261;0;1;12;30;1;14;1;0;0;7;3;0;0;11;1;42
131000;Sexueller Missbrauch von Kindern §§ 176, 176a, 176b StGB;8881;7225;1656;227;3;13;10;0;1;0;0;0;0;2;3;1;0;0;4;0;4;0;0;0;2;20;0;1;0;49;0;0;0;2;0;1;3;0;2;0;1;1;10;0;0;0;9;0;7;4;3;0;29;6;0;10;0;0;0;0;6;0;111;33;0;0;0;60;0;0;5;1;0;1;2;0;5;0;0;0;0;3;0;1;0;1;0;28;16;3;1;1;0;4;19;0;4;0;2;3;1;0;0;0;1;0;15;1;0;19;0;1;0;1;5;0;0;0;0;0;0;16;1;14;0;0;13;43;0;0;0;0;6;0;60;15;0;73;29;1;0;0;0;0;0;2;7;5;50;0;2;0;0;6;5;19;8;4;0;0;0;0;0;7;0;247;0;1;0;4;0;2;0;0;0;5;12;140;0;0;7;12;1;9;0;0;0;6;1;0;0;7;0;34
131010;Sexuelle Handlungen § 176 Abs. 5 StGB;97;85;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
131100;Sexuelle Handlungen § 176 Abs. 1 und 2 StGB;4479;3540;939;142;3;7;8;0;0;0;0;0;0;2;1;1;0;0;2;0;3;0;0;0;2;13;0;0;0;23;0;0;0;2;0;0;2;0;1;0;1;0;6;0;0;0;6;0;3;4;2;0;14;2;0;7;0;0;0;0;3;0;69;23;0;0;0;32;0;0;3;0;0;1;1;0;3;0;0;0;0;0;0;1;0;0;0;17;8;1;1;1;0;2;10;0;2;0;2;3;1;0;0;0;0;0;8;0;0;9;0;0;0;0;4;0;0;0;0;0;0;10;1;7;0;0;3;24;0;0;0;0;5;0;29;7;0;35;15;1;0;0;0;0;0;1;4;2;31;0;0;0;0;5;5;12;4;2;0;0;0;0;0;4;0;152;0;1;0;1;0;1;0;0;0;3;3;73;0;0;4;6;1;1;0;0;0;3;1;0;0;1;0;19
131200;Exhibitionistische/sexuelle Handlungen vor Kindern § 176 Abs. 4 Nr. 1 StGB;800;589;211;17;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;16;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;3;0;1;0;1;0;9;0;0;1;0;0;0;0;3;0;11;1;0;0;0;5;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;3;1;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;5;0;0;0;0;0;0;19;2;0;15;3;0;0;0;0;0;0;0;1;1;6;0;1;0;0;0;0;3;2;0;0;0;0;0;0;2;0;22;0;0;0;1;0;0;0;0;0;2;1;14;0;0;1;4;0;3;0;0;0;1;0;0;0;0;0;0
131300;Sexuelle Handlungen § 176 Abs. 4 Nr. 2 StGB;372;332;40;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
131400;Einwirken auf Kinder § 176 Abs. 4 Nr. 3 und 4 StGB;1463;1308;155;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;16;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;5;4;0;0;0;0;0;0;4;2;0;3;4;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;18;0;0;0;2;0;0;0;0;0;0;0;19;0;0;1;1;0;2;0;0;0;1;0;0;0;2;0;6
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung § 176a Abs. 2 Nr. 1 StGB;731;616;115;14;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;1;0;1;0;0;0;0;0;0;4;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;3;3;0;0;0;0;0;0;3;2;0;6;3;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;16;0;0;0;0;0;1;0;0;0;0;2;12;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;4
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;105;93;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;1185;977;208;36;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;10;5;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;1;7;0;0;0;0;1;0;4;0;0;12;3;0;0;0;0;0;0;1;0;1;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;34;0;0;0;0;0;0;0;0;0;0;5;23;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;4
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;3502;2339;1163;63;6;9;23;0;1;0;0;0;3;4;4;0;0;0;4;0;0;0;0;0;0;21;0;1;0;79;1;0;0;3;0;4;2;0;0;0;0;0;21;1;0;0;15;0;11;1;6;0;19;4;0;2;1;0;0;0;12;0;41;11;1;0;3;38;0;0;2;1;0;0;2;0;2;0;1;0;0;0;0;0;1;0;0;18;16;4;0;0;0;4;7;2;10;0;3;2;0;0;0;0;3;0;26;0;0;15;2;4;0;0;6;0;0;0;0;0;0;7;0;9;0;0;12;24;0;0;0;0;0;0;95;7;0;103;13;0;0;0;0;0;3;5;8;6;28;0;0;1;0;16;3;29;4;5;0;0;0;0;1;2;0;79;0;0;0;1;0;1;0;0;0;8;17;94;0;1;4;18;0;3;0;0;0;1;2;0;0;4;0;3
132010;Exhibitionistische Handlungen § 183 StGB;2882;1889;993;49;6;8;20;0;1;0;0;0;2;3;3;0;0;0;4;0;0;0;0;0;0;19;0;0;0;64;1;0;0;3;0;4;0;0;0;0;0;0;20;1;0;0;13;0;11;1;5;0;15;4;0;2;0;0;0;0;12;0;33;10;1;0;3;29;0;0;2;1;0;0;2;0;2;0;1;0;0;0;0;0;1;0;0;16;13;3;0;0;0;3;7;2;10;0;2;2;0;0;0;0;2;0;26;0;0;14;2;2;0;0;6;0;0;0;0;0;0;6;0;7;0;0;10;22;0;0;0;0;0;0;78;6;0;84;10;0;0;0;0;0;2;5;5;6;23;0;0;0;0;14;3;26;2;5;0;0;0;0;1;2;0;73;0;0;0;1;0;0;0;0;0;6;16;85;0;1;3;14;0;2;0;0;0;1;2;0;0;4;0;2
132020;Erregung öffentlichen Ärgernisses § 183a StGB;687;489;198;14;0;2;3;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;16;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;2;0;1;0;1;0;5;0;0;1;1;0;0;0;1;0;12;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;4;0;0;0;0;0;0;20;2;0;22;3;0;0;0;0;0;1;0;3;0;5;0;0;1;0;2;0;4;2;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;2;1;11;0;0;1;5;0;1;0;0;0;0;0;0;0;0;0;1
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;870;687;183;30;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;4;0;11;3;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;4;2;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;5;0;0;2;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;11;0;0;0;0;0;0;6;1;0;6;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;31;0;0;0;1;0;0;0;0;0;0;3;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5
134000;Sexueller Missbrauch Widerstandsunfähiger § 179 StGB;260;182;78;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;2;0;6;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;13;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
140000;Ausnutzen sexueller Neigung §§ 180, 180a, 181a, 184, 184a, 184b, 184c, 184d, 184e, 184f, 184g StGB;9006;7781;1225;54;4;11;5;0;1;0;2;1;1;1;1;1;0;0;0;0;1;0;1;0;1;14;0;4;0;106;0;1;0;2;1;2;1;1;1;0;0;0;4;1;0;0;6;0;2;2;4;0;13;5;0;1;0;0;0;0;5;0;45;14;0;0;1;62;0;0;0;0;0;5;0;0;3;0;2;1;0;0;0;0;4;0;0;16;22;3;0;0;0;3;6;0;3;0;5;5;0;0;0;0;0;0;8;0;0;3;0;3;0;0;0;0;0;0;0;0;0;13;1;22;0;0;20;12;0;0;0;0;1;1;42;5;0;73;12;0;0;0;0;0;0;0;4;2;22;0;2;0;0;13;1;4;11;1;0;0;0;0;0;0;0;246;0;0;1;8;0;1;0;0;0;9;5;113;0;0;9;52;0;10;0;0;0;4;0;0;0;5;3;22
140010;Ausübung der verbotenen Prostitution § 184f StGB;336;140;196;1;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;62;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;16;1;0;32;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;9;0;0;0;25;0;0;0;0;0;1;0;0;0;0;0;0
140020;Jugendgefährdende Prostitution § 184g StGB;17;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
141000;Förderung sexueller Handlungen Minderjähriger oder Ausbeuten von Prostituierten §§ 180, 180a StGB;116;74;42;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;12;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
141100;Förderung sexueller Handlungen Minderjähriger § 180 StGB;100;64;36;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
141200;Ausbeuten von Prostituierten § 180a StGB;21;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
